"DateID","LabID","CRA","Error","Material","Species","SiteID","SiteName","Longitude","Latitude","Region","cat","cat2","Region2"
215193,"Wk-18577",3140,34,"grain","Triticum dicoccum/spelta",25167,"Heathrow T5, Farmstead 1",-0.4908,51.4691,"SEEngland","wheat","Wheat + Barley","england_wales"
215194,"Wk-18578",3074,32,"grain (charred)","Triticum dicoccum/spelta",25167,"Heathrow T5, Farmstead 1",-0.4908,51.4691,"SEEngland","wheat","Wheat + Barley","england_wales"
215195,"Wk-18579",3052,31,"grain (charred)","Triticum dicoccum/spelta",25167,"Heathrow T5, Farmstead 1",-0.4908,51.4691,"SEEngland","wheat","Wheat + Barley","england_wales"
215197,"Wk-18581",3207,32,"grain (charred)","Triticum dicoccum/spelta",25182,"Heathrow T5, Farmstead 5",-0.4843,51.4676,"SEEngland","wheat","Wheat + Barley","england_wales"
215205,"Wk-19328",3171,39,"grain (charred)","Triticum dicoccum/spelta",25182,"Heathrow T5, Farmstead 5",-0.4843,51.4676,"SEEngland","wheat","Wheat + Barley","england_wales"
215207,"Wk-19330",3303,32,"grain (charred)","Triticum dicoccum/spelta",23034,"Heathrow T5, Farmstead 8",-0.4763,51.4711,"SEEngland","wheat","Wheat + Barley","england_wales"
215209,"Wk-19332",2917,36,"grain (charred)","Triticum dicoccum/spelta",21428,"Heathrow T5, Farmstead 11",-0.4901,51.4829,"SEEngland","wheat","Wheat + Barley","england_wales"
215213,"Wk-19336",3185,33,"grain (charred)","Hordeum vulgare",25167,"Heathrow T5, Farmstead 1",-0.4908,51.4691,"SEEngland","barley","Wheat + Barley","england_wales"
215214,"Wk-19337",3062,32,"grain (charred)","Hordeum vulgare",25167,"Heathrow T5, Farmstead 1",-0.4908,51.4691,"SEEngland","barley","Wheat + Barley","england_wales"
215215,"Wk-19338",3062,39,"grain (charred)","Triticum dicoccum/spelta",25167,"Heathrow T5, Farmstead 1",-0.4908,51.4691,"SEEngland","wheat","Wheat + Barley","england_wales"
215216,"Wk-19339",3094,33,"grain","Hordeum vulgare",23035,"Heathrow T5, Farmstead 2",-0.4889,51.4685,"SEEngland","barley","Wheat + Barley","england_wales"
58300,"Wk-27660",3625,30,"nutshell","Corylus avellana",25227,"Burlescombe Town Farm Quarry, Burlescombe",-3.308,50.942,"NWEnglandWales","hazelnut","Hazelnut","england_wales"
60859,"Wk-5691",2973,73,"grain (charred)","Hordeum vulgare nudum",21749,"Porth Killier, St Agnes, Isles of Scilly",-6.3419,49.8971,"NWEnglandWales","barley","Wheat + Barley","sea"
226241,"Wk-8800",4696,75,"nutshell","Corylus avellana",16805,"Ebbsfleet",0.3211,51.443,"SEEngland","hazelnut","Hazelnut","england_wales"
215418,"Wk-9273",4253,37,"grain (charred)","Hordeum vulgare",25257,"Cefn Du",-4.2614,53.2262,"NWEnglandWales","barley","Wheat + Barley","england_wales"
215446,"Wk-9548",3187,77,"grain (charred)","Hordeum vulgare",25262,"Cefn Cwmwd, site C2/3",-4.3525,53.2408,"NWEnglandWales","barley","Wheat + Barley","england_wales"
224557,"Wk-9839",5001,75,"grain (charred)","Triticum",25276,"Penhale Round, Indian Queens",-4.9424,50.3783,"NWEnglandWales","wheat","Wheat + Barley","england_wales"
